Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.23","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2740","Beurre, Ghee","2017","2017","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2743","Crème","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2737","Graisses Animales Crue","2017","2017","Kcal/personne/jour","19","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2781","Huiles de Poissons","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2744","Oeufs","2017","2017","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2017","2017","g/personne/jour","0.35","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","230","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2017","2017","g/personne/jour","11.16","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2017","2017","g/personne/jour","0.27","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2762","Perciform","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2765","Crustacés","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2767","Mollusques, Autres","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2769","Animaux Aquatiques Autre","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2775","Plantes Aquatiques","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2775","Plantes Aquatiques","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2731","Viande de Bovins","2017","2017","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2733","Viande de Suides","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de Suides","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","26","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2735","Viande, Autre","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2736","Abats Comestible","2017","2017","Kcal/personne/jour","3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2740","Beurre, Ghee","2017","2017","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2743","Crème","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2737","Graisses Animales Crue","2017","2017","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2781","Huiles de Poissons","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2744","Oeufs","2017","2017","Kcal/personne/jour","17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2017","2017","g/personne/jour","1.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","80","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2017","2017","g/personne/jour","4.13","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2017","2017","g/personne/jour","1.42","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2762","Perciform","2017","2017","Kcal/personne/jour","3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2017","2017","g/personne/jour","0.54","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","6.75","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.59","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2765","Crustacés","2017","2017","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2017","2017","g/personne/jour","0.27","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2766","Cephalopodes","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2766","Cephalopodes","2017","2017","g/personne/jour","0.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2767","Mollusques, Autres","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2769","Animaux Aquatiques Autre","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2775","Plantes Aquatiques","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2775","Plantes Aquatiques","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2731","Viande de Bovins","2017","2017","Kcal/personne/jour","75","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","9.37","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","Kcal/personne/jour","9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2733","Viande de Suides","2017","2017","Kcal/personne/jour","187","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de Suides","2017","2017","g/personne/jour","10.89","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","61","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.09","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2735","Viande, Autre","2017","2017","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2736","Abats Comestible","2017","2017","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.06","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2740","Beurre, Ghee","2017","2017","Kcal/personne/jour","137","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2017","2017","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2743","Crème","2017","2017","Kcal/personne/jour","62","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2017","2017","g/personne/jour","0.95","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2737","Graisses Animales Crue","2017","2017","Kcal/personne/jour","42","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2781","Huiles de Poissons","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2744","Oeufs","2017","2017","Kcal/personne/jour","53","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2017","2017","g/personne/jour","4.26","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","371","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2017","2017","g/personne/jour","25.11","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","16","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2017","2017","g/personne/jour","2.38","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2762","Perciform","2017","2017","Kcal/personne/jour","16","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2017","2017","g/personne/jour","2.32","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","16","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","1.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.29","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2765","Crustacés","2017","2017","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2017","2017","g/personne/jour","1.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2766","Cephalopodes","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2766","Cephalopodes","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2767","Mollusques, Autres","2017","2017","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2017","2017","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2769","Animaux Aquatiques Autre","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2775","Plantes Aquatiques","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2775","Plantes Aquatiques","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2731","Viande de Bovins","2017","2017","Kcal/personne/jour","56","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","6.91","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","Kcal/personne/jour","9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.51","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2733","Viande de Suides","2017","2017","Kcal/personne/jour","297","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de Suides","2017","2017","g/personne/jour","7.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2735","Viande, Autre","2017","2017","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.65","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2736","Abats Comestible","2017","2017","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2740","Beurre, Ghee","2017","2017","Kcal/personne/jour","94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2017","2017","g/personne/jour","0.12","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2743","Crème","2017","2017","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2737","Graisses Animales Crue","2017","2017","Kcal/personne/jour","69","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2781","Huiles de Poissons","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2782","Huiles de Foie de Poisso","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
